Country Name,Country Code,Indicator Name,Indicator Code,_1960,_1961,_1962,_1963,_1964,_1965,_1966,_1967,_1968,_1969,_1970,_1971,_1972,_1973,_1974,_1975,_1976,_1977,_1978,_1979,_1980,_1981,_1982,_1983,_1984,_1985,_1986,_1987,_1988,_1989,_1990,_1991,_1992,_1993,_1994,_1995,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014
Curacao,CUW,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,15.07042254,15.06666667,15.09677419,15.125,15.09202454,15,15.00615006,15.03030303,15.03579952,15.05882353,15.05882353,15.08571429,15.06228766,15.03667482,15,17.58241758,16.1849711,16,15.19674355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cayman Islands,CYM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,CYP,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,7.518796992,6.928104575,6.746987952,8.093278464,6.56424581,5.904522613,5.813953488,5.875952122,5.424769703,6.189555126,6.603773585,7.08041958,5.896805897,6,5.761940864,6.254392129,5.996002665,6.496660595,5.843801202,5.623100304,6.451612903,6.502057613,5.019305019,4.655493482,4.605526632,5.711000383,6.341642229,5.884319626,6.24402676,5.578635015,6.561531963,4.412153236,3.923988154,5.070221376,3.746858579,4.750644884,4.413878054,3.012404017,3.624161074,4.133784292,3.246094543,2.904388382,4.335664336,3.977011494
Czech Republic,CZE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,6.782689981,5.394274742,4.748142031,8.801576263,8.059597456,7.968234879,7.453998515,7.345569738,7.764053933,7.410361592,7.598409765,7.658242904,7.493248133,7.66062319,7.391476403,7.25010725,7.22072159,7.013398825,7.008951191,6.417112299,6.323592822,6.536058384,8.171650697,7.980955317,7.871234007,8.07545869,7.923135618,7.664335231,7.670007326,6.79732825,6.614219899,6.392525824,6.142532844,6.067549827,6.13565073,5.839529491,5.600246115,5.596974608,5.496618973,5.234902476,5.076288375,4.830020649,4.764673054,4.520776535
Germany,DEU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,6.482649976,6.436062849,6.491538635,6.486928324,6.325050747,5.8963516,5.184426345,5.500196241,5.415526786,5.713509638,6.053353456,5.435616304,5.558848274,5.346839338,5.081126476,5.278421971,4.953218026,4.849161959,3.990410158,4.040438605,4.470343526,4.657104313,4.611746409,5.121536881,4.644766937,4.63212694,4.238874846,3.950858395,3.991891926,4.028905789,4.296722359,2.572476886,2.333643137,3.215582397,4.36362944,4.743306295,4.64471001,3.996635104,4.368590179,4.210878752,5.956880239,5.698538889,4.7180705,4.467837304,4.621628034,4.762585255,4.485311317,4.625802674,4.747627605,4.238040836,3.826149129,4.08396846,3.937997621,3.866686679,3.884470799
Djibouti,DJI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominica,DMA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,DNK,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,11.80505415,13.16779533,12.46559819,11.90635452,12.51276813,12.35115277,10.54322723,11.24038651,10.04481533,8.242382901,7.84059129,7.946735395,7.776805677,8.786610879,10.06938753,10.33180026,10.21502755,10.61004351,10.16260163,8.972909412,7.3640949,9.062389313,7.620332125,9.675819469,9.271347918,7.685973099,6.805704447,7.446844586,7.955112219,10.22543932,9.498883843,6.914762621,7.267876895,7.167245541,4.169747154,6.371402144,5.97028853,4.83809094,5.577311313,5.061664954,5.835852772,6.294892523,5.322371268,4.436409302,4.476209318,4.212878662,3.437767205,4.952182318,5.940026218,6.500288596,6.752097164,6.247693661,7.003029217,5.55795412,6.133482476
Dominican Republic,DOM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,12.96615032,12.98162418,12.95636687,15.55863343,14.80263158,17.19457014,18.33810888,21.05080028,16.35397123,21.39349294,20.68757539,31.8384115,33.41155764,25.31175378,26.17964072,26.06886989,30.90285224,28.1043956,27.86482335,24.52677123,25.08344031,27.70112883,27.70409116,27.80824341,28.37319701,23.11413454,28.13709232,13.91453317,13.2299196,12.27588312,11.20049988,10.98154242,10.82922082,10.7932058,10.83754835,11.05125017,11.0408204,11.40222871,11.97473027,12.01486101,11.6862161,11.64749622,11.35461417,12.17868871
Algeria,DZA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,10.72229699,10.38587849,11.08339273,10.52803129,10.74380165,11.12160567,11.23813632,7.864963504,8.663866853,10.90832514,11.71702284,11.33461047,13.6034449,14.74691468,15.03992179,14.28241276,14.50243672,15.28712588,14.35656487,14.36289121,15.12827904,12.18418462,15.60214278,16.16456269,16.94141517,18.47099835,20.34237335,19.69306165,19.10570748,16.15378561,16.28920188,15.71903935,14.23353962,15.9232,13.19475158,17.87032306,17.8702011,18.11064718,20.41245682,19.87799012,19.32492582,19.2832378,18.40540992,17.12742443
East Asia & Pacific (excluding high income),EAP,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,8.257306499,8.255008435,8.275702234,8.224956224,8.20212537,8.22728708,8.186096376,8.311827524,8.346293416,8.146483328,8.784798622,8.691440691,8.703357224,8.795556953,8.378288583,8.747648126,8.809151536,8.309990527,8.113710314,7.997355827,8.269530618,8.338000065,8.397397763,7.496420113,8.405528402,8.211798224,7.902144578,7.776122823,7.918910841,7.750146144,7.882188014,7.994161052,7.551987096,7.19774815,7.426603076,7.065072601,6.786437897,6.621494742,6.436008421,6.465244846,6.192699334,6.145756786,6.072770194,5.841038125
Early-demographic dividend,EAR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.911190053,9.398870807,9.241573034,10.59502887,10.26735565,10.05451242,10.50261214,10.96441797,11.49077278,10.69150293,10.05450539,11.31242938,11.21313234,11.29104293,11.35342033,11.561961,11.75724064,11.83616252,12.10132538,12.00646382,12.33104733,12.71778389,13.18792575,13.24947039,12.82577675,13.33559712,12.69670771,13.41500292,13.23291443,13.60253443,13.21228807,13.56889383,13.65727061,13.87047517,13.99414765,14.30167598,14.78503076,15.05399003,15.75509704,16.6233799,17.35424624,17.59769864,17.25251192,16.8396883,16.95783387,16.81570483,16.21668387,16.03790214,15.72486896,15.91454005,14.88121518,14.56129874,14.78555815,14.71949367,15.25573851
East Asia & Pacific,EAS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,11.56002696,10.86830947,10.57962891,9.627431921,9.345926263,9.162165025,8.674871459,7.969001515,7.800013493,7.321032064,7.113237868,7.332755044,7.301927895,7.462305326,6.529015389,6.954459225,6.832589382,6.778551934,6.619453678,6.49139901,6.431587002,6.638072407,6.50528591,6.530139603,6.236047736,6.424236764,6.448986333,6.407916089,6.060779241,6.20729304,6.161811907,6.282656663,6.323667436,6.555550474,6.116401601,6.556298871,6.459824927,6.355601395,6.386860003,6.348040293,6.252610937,6.372733943,6.515526269,6.278874086,6.15864851,6.248892369,6.098138793,5.940662225,5.900065942,5.840706535,5.823598403,5.701272535,5.614256244,5.608815188,5.412341497
Europe & Central Asia (excluding high income),ECA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.911190053,9.398870807,9.241573034,10.59502887,10.26735565,10.05451242,10.50261214,10.96441797,11.49077278,10.69150293,10.05450539,8.453563175,8.79762041,9.522489815,9.863028049,9.553208773,9.460683409,9.414863594,9.737561703,9.494984138,10.41488071,10.3784693,10.40748276,10.33954592,10.38074985,10.28127294,11.28941019,10.94436191,11.61736371,11.0702025,8.416794682,8.716161973,9.360602208,10.42774564,11.19039054,11.30669922,12.26518834,12.68440356,13.65628754,13.57561622,13.71877246,13.98809245,14.10383835,13.75990178,13.11586161,12.77602581,12.00425793,11.62209892,11.5443206,11.75887675,11.13267144,10.94344118,11.02337333,11.24935628,10.88882571
Europe & Central Asia,ECS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.462629743,9.227015914,8.947057615,8.658531685,8.450552352,8.285878552,7.968593168,7.984373192,7.792384715,7.637738652,7.505113253,7.31916102,7.277337713,7.192795544,7.029367811,7.292256671,7.182957734,7.134613194,6.998320871,6.945669684,7.088614053,7.036368471,6.985620934,7.25876501,7.226786553,7.314292777,7.028410968,7.064857761,6.889698849,6.760849257,7.399406314,7.412950089,7.522034291,8.172281182,8.511214339,8.624069674,8.889864092,8.661412472,9.100662109,8.968973853,9.214641885,9.21131288,9.02378597,8.97506189,8.805303545,8.636182636,8.269066582,8.166033739,8.175973936,8.235807396,7.991513184,7.898796318,8.044326699,8.152010834,8.021752237
Ecuador,ECU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,14,13.9659803,14.01273885,14.98207885,15.72481572,13.75604514,15.33909877,15.12476008,16.74296926,14.79833926,14.51437873,17.97535637,18.10364862,19.73104056,20.93023256,22.50598563,20.07800892,21.85782663,22.77691108,22.53898252,23.57327215,22.19288494,23.47861287,24.32465619,24.96144264,23.29764454,24.48369041,23.09458219,23.61272798,24.13305692,24.59728507,24.35228802,26.23419366,25.47770701,26.80078895,24.9946714,21.82384559,19.22729447,18.00312349,16.86401148,16.30159657,14.49643279,12.95301148,12.92220348
"Egypt, Arab Rep.",EGY,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,9.777444361,9.983836877,10.16530965,10.37982973,10.75558982,11.45457527,11.9869799,12.15181518,12.4,12.64586303,12.90004693,7.596562721,9.092314232,13.85589865,22.159705,10.74886445,14.77077553,14.31531076,13.52733559,9.955982582,9.989615315,10.31787732,10.49669428,9.92008762,10.65384615,7.326804498,6.467789416,6.921195566,7.16110665,13.75683043,13.09406594,12.64827896,11.30453968,12.15707954,11.59628301,10.88582148,10.48438012,9.946581197,9.597122302,10.16240225,8.467275707,11.1190077,11.1365665,10.9529664
Euro area,EMU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.011185844,8.924266507,8.606929707,8.47252954,7.995833843,7.759081224,7.408991194,7.45355493,7.218855151,7.166890727,7.11210175,6.831969572,6.790385209,6.712403484,6.382631633,6.688741788,6.43386378,6.491048784,6.160588244,6.122011834,6.330201334,6.286724443,6.262085811,6.641091614,6.436817122,6.501305839,6.236182444,6.086161401,6.135504923,5.965746523,6.188779595,5.747503654,5.587224212,6.020435909,6.065226454,6.391074502,6.256894775,5.822438337,6.204245725,6.035135933,6.395943835,6.249431461,5.876054968,6.025852987,5.992749163,6.160622535,5.859657102,5.907077037,5.996762793,5.937615577,5.855669807,5.741028385,5.968220886,6.128272812,6.057204701
Eritrea,ERI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75342466,15.23178808,12.42236025,13.95348837,12.43523316,13.55140187,16.41025641,17.75700935,18.0952381,16.73819742,16.6023166,15.88447653,16.96113074,15.97222222,13.75464684,14.93055556,15.67944251,11.86440678,12.54019293,14.83679525,15.87743733,13.78378378,12.88659794
Spain,ESP,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,18.24433222,17.78906025,15.83497053,16.58493262,14.92921493,15.10843525,14.59699037,13.51504407,12.81133352,12.55476977,12.61034048,12.15718113,11.95464919,11.49616706,10.14161547,10.24020074,9.537789232,9.806988963,9.729570243,9.774314012,9.124201198,8.109385796,9.31052103,9.111789076,9.373782873,9.42388371,9.338833952,9.173038927,9.740662703,8.421195652,9.282700422,9.395214186,9.472878111,9.552300259,9.418776647,9.63731008,8.996625616,7.453462122,9.53917432,9.462827383,8.720764436,7.71494892,8.022357732,8.754707302,8.700461229,8.968888735,8.500179307,8.441917711,8.299622481,8.375332769,9.184768034,8.927634264,8.734716373,9.484623994,9.599234767
Estonia,EST,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.675979279,7.424625692,8.697489646,16.12372491,17.3951049,21.10893823,19.69680325,16.38099371,18.41333177,17.79148524,14.57770469,16.07921726,14.78831946,11.73343833,10.79192547,10.80842724,11.06658446,11.10746514,10.67951989,10.09226563,8.076211046,7.360583262,7.345199298,6.802259887,6.765225775
Ethiopia,ETH,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,6.913996627,7.692307692,6.768189509,7.666098807,7.093425606,7.8125,6.998158379,5.643738977,4.792332268,7.837445573,5.409153953,8.771929825,9.302325581,7.472527473,8.896396396,8.743169399,1.233183857,1.482326112,1.478953356,9.983361065,10.0082713,9.991941982,9.978308026,9.993108201,10.01964637,9.98128509,9.975216853,9.98185118,9.9756691,9.976105137,9.990059642,9.980430528,10.0174216,10.00393856,10.01757469,10.00305904,10.00845785,10.00794281,9.99498998,15,19.99684343,22.91886196,19.01861641,18.65475565
European Union,EUU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.36447205,9.298028138,8.953472802,8.824240119,8.47337514,8.234334149,7.85826003,7.853705004,7.697158997,7.509925939,7.450349359,7.161406349,7.147704044,7.107342879,6.957767127,7.208993085,7.088789944,6.950990971,6.729873719,6.662124382,6.881212953,6.839006262,6.784838399,7.107908922,7.020544855,7.040273583,6.72286066,6.667237911,6.6478271,6.491527909,6.653610476,6.45176446,6.431618232,6.941735467,6.857278586,7.267526999,7.146660909,6.700809089,6.935921739,6.789602076,7.065627367,6.919220422,6.618810882,6.601226224,6.522054145,6.639912907,6.339106681,6.394332079,6.423350145,6.416351783,6.27593947,6.113721135,6.294166327,6.372313993,6.217181383
Fragile and conflict affected situations,FCS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,9.165182136,10.03210945,10.78531425,10.4963404,11.69026624,12.28668942,12.20334815,11.16744753,13.00381669,14.43895309,14.87098101,15.28131185,15.34577648,15.38461538,15.9474817,15.97038691,15.47299441,15.48776691,15.5956735,17.70002616,18.2365815,18.57887532,17.78752488,19.51365236,19.73728926,20.70261702,20.74792129,20.74193323,20.91465561,21.48968837,21.61778906,20.99183659,20.54054054,20.47526593,22.18580517,21.81938095,22.48718645,24.8808697,25.96328661,21.53563973,21.292574,24.12654396,25.01705636,32.23692929
Finland,FIN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,8.47181871,8.510028653,8.324724518,8.016913319,8.624068993,8.175287356,7.130259511,8.031026253,7.457665134,6.66700035,6.657268883,7.933213413,8.285775585,8.451459658,7.129673193,8.184631844,7.988378055,6.381050215,6.07578641,5.364013964,5.664220679,5.827568506,5.585913783,6.327464038,5.783116568,6.076514603,5.569764138,5.576570166,5.571847507,5.462957801,5.07751439,4.744248612,5.236899091,4.47780743,4.50092182,4.713047552,3.913626339,3.661674569,4.221357618,3.897375355,3.761289585,3.949735521,3.92502168,4.087707231,3.493505737,4.308463914,3.710273107,3.745461259,4.3057134,3.847701508,3.427374371,3.670698358,4.138557896,3.66139467,4.070843246
Fiji,FJI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,FRA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.124821807,8.512342897,8.284186612,8.48038153,7.743490546,7.634897001,7.643507531,7.250654484,7.116551478,6.92173407,6.745583087,6.664142856,6.251715819,6.221645079,6.294454821,6.687750278,6.559893518,7.078165835,7.064051825,6.782579043,6.723848462,6.494576062,6.537196374,6.662062101,6.622904483,6.769735575,6.549575259,6.640863666,6.290873122,6.461661223,6.640236434,6.695570534,6.246589755,6.358084888,5.535058461,6.13801682,6.281326106,5.913668347,6.205225661,5.785084328,5.682344764,5.618702846,5.580983689,5.654278509,5.580172671,5.642583288,5.585390354,5.607508133,5.886231061,6.57253285,6.275906678,5.825567288,6.732271584,6.625960067,6.342389366
Faroe Islands,FRO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Micronesia, Fed. Sts.",FSM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,GAB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,1.754385965,2.23880597,1.818181818,1.554404145,1.581027668,1.219512195,0.902934537,0.917431193,0.769230769,0.754716981,0.840336134,1.049475262,0.823045267,1.006289308,1.045296167,1.126126126,1.340782123,1.428571429,11.98630137,10.73619632,10.15228426,10.57401813,10.61061061,24.01500938,26.51448639,22.15815486,22.13375796,19.9553239,18.44879518,17.79467681,19.54513149,19.50067476,19.49152542,19.48051948,19.05972046,18.7987988,17.64705882,18.16684962,19.43231441,19.48320413,19.79421852,19.45471349,23.1870229,27.77777778
United Kingdom,GBR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,8.901749935,8.723878122,8.620178042,7.798720487,7.901779375,7.819422089,7.643773016,7.663769345,7.413180485,7.371974056,7.176610998,7.431692707,7.199153623,6.961386448,6.689011094,7.190812068,6.804006117,7.367692472,7.614273446,7.689062265,7.580499241,7.272576139,7.538023234,7.695406199,8.22229989,8.347951778,8.373001954,8.848841681,7.745179234,7.989765731,7.876823339,8.159277054,7.44834756,7.096824336,9.858041252,8.07575589,8.397912474,7.771922791,8.258026637,8.175770021,8.318664441,8.389038832,8.050806693,8.109461291,8.47862645,7.055934612,6.993620212,7.081947523,7.302705091,7.544944528,7.031320182,7.556342112,7.870796052,7.507743204,8.354185742
Georgia,GEO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.99941708,19.27339901,17.93078716,17.18794835,17.33490566,23.32597498,29.1498539,21.7367025,14.75687655,16.13952883,16.82381466,12.18105809,16.64599697,16.15921788,15.58347776,15.60478877,14.24454508,12.84205473,12.95398084,12.63145595,10.8949032,11.20266824,11.2841671,8.002783577,5.785363032
Ghana,GHA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,6.114130435,6.136431338,3.631713555,3.504502312,3.53560682,3.529969202,3.937007874,3.366021733,3.586678053,5.190897122,4.6875,2.435097605,4.315707621,3.220524017,10.73558648,7.723761926,6.22326775,7.716306156,6.002676353,3.146303094,3.175642495,3.271735838,2.13844448,2.553191489,3.335513407,2.851969217,2.860877142,2.591093117,1.989003881,19.47944068,18.56470289,22.16416884,28.83373002,27.12369598,24.57277549,20.67615658,23.30180567,22.87361845,23.63250726,23.22218944,23.11607143,21.53193613,21.54455753,22.58736404
Gibraltar,GIB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,4.255319149,4.255319149,4.081632653,4.166666667,2,3.846153846,3.921568627,3.921568627,3.703703704,3.703703704,3.571428571,3.389830508,3.278688525,3.278688525,3.174603175,3.076923077,11.42857143,10.81081081,4.938271605,6.329113924,5.434782609,3.03030303,2.912621359,2.830188679,2.777777778,2.727272727,2.702702703,3.448275862,3.333333333,3.2,3.174603175,3.100775194,2.985074627,2.941176471,2.75862069,3.311258278,3.225806452,3.012048193,2.873563218,2.824858757,2.923976608,2.840909091,3.174603175,3.03030303
Guinea,GIN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gambia, The",GMB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,12.40174672,13.25800377,12.30037377,12.72891024,12.49686324,12.54596582,10.62167553,9.058283089,9.118067281,8.218091136,8.553971487,8.432797094,7.758554988,7.018964703,7.050599201,7.127791563,7.100823852,7.305767711,6.479809976,6.596688083,7.0542533,7.168811183,7.5928154,8.305883334,8.123689727,7.177361211,8.430521974,7.618161271,7.861407635,7.337035954,8.24155284,8.074308256,7.18871726,7.913574744,7.862608653,7.685416112,7.679611422,7.555668484,6.870939801,6.77194048,7.998128217,9.314944608,7.376031143,8.507037389,8.839882339,9.419960624,8.474717094,7.749836552,8.031854018,5.275477134,6.594383531,4.765767593,2.650935479,6.819693945,8.24146356
Grenada,GRD,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,GRL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,GTM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,3.225806452,2.738095238,2.533039648,2.911392405,6.887298748,7.953723789,8.982826948,9.410288582,9.33412604,6.045081967,7.862550961,11.38923655,12.81337047,13.43381389,13.003663,15.64318035,16.69565217,21.73913043,19.54242135,14.95882891,14.12948381,11.85031185,13.24756606,12.79483037,13.7755102,17.44289528,22.01094785,20.53411131,15.31931314,24.70238095,22.99812191,22.1935067,14.59719666,14.21141594,17.91526898,11.57237325,13.54499772,13.94815325,14.26992373,13.34757675,16.42522601,13.85465363,8.618951613,9.459459459
Guam,GUM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guyana,GUY,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High income,HIC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.403301452,9.171128658,8.899931493,8.742719396,8.621861352,8.67618143,8.723456184,8.427768942,8.328506451,7.965148624,8.033758469,7.849557826,7.968387333,7.804305161,7.519169048,7.971447138,7.984911144,7.694121774,7.77317411,7.572104562,7.671125802,7.005915301,7.304695416,7.47190065,6.711042589,6.925207206,6.480177899,5.967039789,5.847488059,7.846641613,7.509441108,6.552117046,6.575908628,6.84660133,6.665773041,6.760992554,6.741842303,6.148369743,6.268917692,6.04017509,6.180412009,5.636616875,6.285482587,5.900641232,6.278513925,6.317202893,6.165150169,6.080713858,5.985054436,6.256955765,6.05889435,6.068997075,6.152668509,6.009959777,5.943498722
"Hong Kong SAR, China",HKG,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,5.81270183,12.51617076,11.63406383,11.87248622,12.7801168,12.67707083,12.34371689,12.19864995,10.98707919,11.13661548,11.27746013,12.31363887,12.57059574,11.9265543,11.73686947,11.85181725,3.929082793,4.513548488,11.71375315,11.42442463,10.78378973,10.87747443,11.59666203,15.15910706,14.76930792,14.25356867,13.88840905,11.8343572,12.75679707,12.93287798,12.15774544,12.33315848,12.50105607,12.54174297,12.75389457,12.03614988,12.88508934,12.64936569,13.15966126,12.67877146,13.66728035,14.65091134,14.2142091,12.49342254
Honduras,HND,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,9.462915601,13.4751773,12.34567901,12.52408478,13.40388007,13.07189542,10.31976744,17.25955204,15.51116334,14.90066225,13.15789474,18.33810888,30.72183099,16.83417085,3.655913978,6.313645621,0.111296605,3.684749232,10.67058248,6.985769728,14.45012788,26.63252241,30.0156128,30.02141328,25.29325513,21.03032279,25.12755102,20.55636896,21.15216759,19.63307777,21.80741504,22.91768144,22.66313933,26.87551525,24.64751026,25.50918197,21.56274665,20.55275615,22.50566038,24.30278884,26.9959493,29.89664083,31.29799356,34.94650411
Heavily indebted poor countries (HIPC),HPC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,11.2889755,10.42274469,9.682804674,9.197400933,9.204670632,9.196938404,9.204453886,10.49690379,10.75355136,9.539495798,9.94094174,9.225069078,11.46976399,10.12356758,10.69398463,10.22178792,9.999401233,10.21414892,11.16298692,11.84341599,11.31682962,11.89690063,11.5056316,12.05065359,11.89860073,12.05454125,12.28287841,12.01311184,10.80935185,14.50791325,15.65750489,14.90338685,15.97282566,17.39041015,16.17107943,16.6233254,16.19699763,18.53249037,18.10805203,17.21818892,19.24449732,17.40578651,17.86180716,18.28088531
